"Runs";"Prev_farm_type";"Prev_wfp_ext.min";"Prev_wfp_ext.max";"Prev_wfp_col_base";"C_barn";"F_cross_trans";"F_transp";"C_prod_n";"Amount_fec";"N_transp";"N_contact";"C_prod.min";"C_prod.max";"F_scald_soft";"a_df";"b_df";"F_df";"P_cross_df_p";"P_cross_df_n";"C_caecal";"P_cross_ev_p";"F_ev";"wash_type";"F_wash_IOBW";"F_wash_PE";"F_wash_adj";"F_chill";"Prop_cm";"P_skin";"P_cut_vis";"spill_weight";"Prop_product";"T_growth_min";"T_growth_opt";"F_pack";"F_freezer";"Time_gen_min";"C_MPD";"Carcass_size_mean";"Carcass_size_sd";"Breast_size_mean";"Breast_size_sd";"Prop_carc_yield";"Time_retail";"Time_trans";"Time_fridge";"T_retail";"T_post_trans";"T_fridge";"Prop_breast_MAP";"Prop_carcass_fresh";"Prop_protec";"DR_omega";"DR_alpha";"P_undercook";"D_value_alpha";"D_value_beta";"Time_protec";"T_protec";"Prev_f";"B_flock_status";"Prev_wfp_col";"C_btp";"Prev_wfp_ext";"P_ccbf";"P_ccwf";"P_pos";"Prev_prod";"C_prod";"Prev_scald";"Prop_scald";"C_scald";"N_df_add";"C_cross_df";"B_cross_df_01";"Prop_neg_df";"Prev_df";"C_conta_df";"C_df";"B_vis_cut";"B_bird_col";"C_spill_cfu";"C_vis_cut";"P_cross_ev_n";"Prop_neg_ev";"B_cross_ev_01";"Prev_ev";"C_ev";"Prev_proc";"Prop_wash";"C_wash";"C_chill";"C_proc";"breast_size";"carcass_size";"Size";"C_max";"T_avg_trans";"Time_gen_retail";"Time_gen_trans";"Time_gen_fridge";"G_retail";"G_trans";"G_fridge";"C_ret";"Carcass_fresh";"Breast_MAP";"C_pack";"C_pproc";"Prev_pproc";"R_ref";"Prev_home_cook";"C_home_cook";"prob_carrier"
83;0.119646030477289;0.03;1;0.999401913875598;0;0.277215580572374;1.41;4.60368559616606;31.4848443817128;0.864107046276331;3.47529336814856;5.5;6.5;4.2395866873137;-1.91;-1.95;-3.42421937826668;0.6;0.0207571200624008;7.38899513110832;0.084441652102847;0.09082150857317;0.484357739798725;-0.949338749423225;-1.21619570132865;0.168293836293742;0.157004228965954;0.268270123251249;0.0936534528286954;0.19389787761378;4.02731631579809;0.25;7;37.1819401370027;-0.200579353477472;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.628100319195073;4.14335963108237;69.5940252583317;2.17784442842091;-1.06947187853324;-1.08663805045832;2.84262113397437;0.75;0.85;0.162949289918581;365;0.248;0.397662581932302;8.58;-0.139;1.00362090710372;63.6705831407453;0.119646030477289;"n";0.999401913875598;0;0;0.02890476190373;0;0.02890476190373;0.02890476190373;4.60368559616606;0.02890476190373;5.75987837080801e-05;0.000265166690913573;34.5963756190275;5.06942288358269e-13;0;0;0.02890476190373;6.9289246032934e-13;9.98388547791485e-08;0;1;29.7578206488652;9.98388547791485e-08;0.0207571200624008;0.02015714044919;0;0.02890476190373;9.98388547791485e-08;0.02890476190373;0.00798027090796625;7.96741108278705e-10;1.25091723390778e-10;7.85714353489214e-13;0.0237227120810614;0.240567051273413;0.0237227120810614;2917.89358597056;-1.07805496449578;6.57509360293678;6.56112870360324;24.7715371499075;1;1;1;7.85714353489214e-13;0;1;7.85714353489214e-13;1;0.0182712942473922;0.536770875374412;0.0072658100456628;1;0.000678292850409323
84;0.151948493994608;0.03;1;0.999401913875598;0;0.332619515364058;1.41;4.71813314630362;24.6027088085515;2.78932828921825;3.28504319800274;5.5;6.5;4.89885705936097;-1.91;-1.95;-2.27095859098984;0.6;0.0192609081745494;8.5364621140001;0.0968632510498779;0.072376479607351;0.653731599450111;-0.87283562208205;-1.22681305993994;0.255156833329238;0.101032830689516;0.0523137585803125;0.331648698312979;0.175940744536036;1.83820579852909;0.25;7;37.2763147387586;-0.163117855740034;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.605169443634804;2.12640878143494;69.510937137112;2.17681498104579;5.7547420606006;0.671106962541508;7.39444098873174;0.75;0.85;0.141130885752107;365;0.248;0.400198405762679;8.58;-0.139;1.09976077756966;62.8877221783332;0.151948493994608;"n";0.999401913875598;0;0;0.122583472754789;0;0.122583472754789;0.122583472754789;4.71813314630362;0.122583472754789;1.26224291200665e-05;5.95543012182538e-05;8.15770656131074;6.54475913503863e-11;0;0;0.122583472754789;1.6832080161027e-09;3.19120381298848e-07;0;1;15.6917741568789;3.19120381298848e-07;0.0192609081745494;0.0168998391621021;0;0.122583472754789;3.19120381298848e-07;0.122583472754789;0.168214090868228;5.36805448177081e-08;5.42349739588846e-09;2.35241351356600e-11;0.057993603469107;0.231810663341508;0.057993603469107;7133.21322670016;3.21292451157106;277.833904251508;30.0397252654523;2769.10741806968;1;1;1.01316319193156;2.38337878414748e-11;1;0;2.38337878414748e-11;1;0.0774875333009026;0.689614869533689;0.0310103872935037;1;0.000678292850409323
85;0.125603428972486;0.03;1;1;0;0.319698475534096;1.41;4.53281305509339;3.14695196199236;1.60958131402731;3.15516807713609;5.5;6.5;5.54457027847409;-1.91;-1.95;-2.85726371448944;0.6;0.0200604919645997;6.04552355896112;0.060537263206824;0.111019830443804;0.792752045905218;-1.04762129689153;-1.11897870861635;0.311861044960096;0.12683035420908;0.0738134321215105;0.271309087460458;0.227595741261816;4.64790138346143;0.25;7;37.8831017480463;-0.184537147065739;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.623717481468338;2.47365321302608;69.4462449316122;2.22102276204222;3.44983334112815;-3.80397155838732;5.62107818550151;0.75;0.85;0.121136939719311;365;0.248;0.401716050711385;8.58;-0.139;1.10525774323605;63.0757653704247;0.125603428972486;"n";1;0;0;0.0621164410922819;0;0.0621164410922819;0.0621164410922819;4.53281305509339;0.0621164410922819;2.85384066173905e-06;1.29359262086871e-05;16.0987973943062;7.15147121175426e-13;0;0;0.0621164410922819;9.12078330733358e-07;1.79694098815618e-08;0;1;28.0989973134441;1.79694098815618e-08;0.0200604919645997;0.0188144055971984;0;0.0621164410922819;1.79694098815618e-08;0.0621164410922819;0.117561884521332;2.11251768941266e-09;2.67931366821155e-10;1.34141546266744e-12;0.0578704603431514;0.347718129440653;0.0578704603431514;7118.06662220762;-0.177069108629589;35.5665876956485;8.70252793938746;235.754720925413;1;1;1;1.34141546266744e-12;1;1;1.34141546266744e-12;1;0.0392650794556944;0.649334702421396;0.0157734126498103;1;0.000678292850409323
86;0.149320534642521;0.03;1;0.999401913875598;0;0.434642716660164;1.41;4.6515726518338;31.3116672575423;0.903201885521412;2.6085706286885;5.5;6.5;3.70817117735804;-1.91;-1.95;-2.38642163588314;0.6;0.0208798955423995;5.63420394365227;0.0726113238767773;0.107933118648163;0.859339157119393;-0.779495002885654;-1.17820748908535;0.187818630598485;0.188637525366983;0.0975828598660777;0.142521050828802;0.176498427496545;8.52677353727631;0.25;7;37.8211275238295;-0.237693905659418;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.621029342093971;5.70638025168944;70.1674520408026;2.17795786225091;4.04911423690096;14.5433562728678;1.39073077425098;0.75;0.85;0.182204559506122;365;0.248;0.39956212867507;8.58;-0.139;0.61892983760028;62.4254073087272;0.149320534642521;"n";0.999401913875598;0;0;0.0590675404875783;0;0.0590675404875783;0.0590675404875783;4.6515726518338;0.0590675404875783;0.000195807274616772;0.000910811763637486;16.9297721175693;4.03550412704424e-11;0;0;0.0590675404875783;6.8823273929569e-10;3.74116614178674e-06;1;1;48.041581090352;48.0415848315182;0.0208798955423995;0.0196465714670724;1;0.0787141119546507;53.2268629071842;0.0787141119546507;0.197358179262202;10.5047567512007;1.98159131812861;0.0068898006655099;0.0389924791229353;0.22575634051536;0.0389924791229353;4796.07493212104;9.29623525488437;51.2731628808762;84.6763523984702;14.189997939571;1;1.00961896142273;1;0.00695607339232176;1;0;0.00695607339232176;1;0.0497568084364675;0.799591896491673;0.0198809362949526;1;0.000678292850409323
87;0.112078234117591;0.03;1;0.999401913875598;16052.2027384249;0.323514946270734;1.41;4.77767749447526;38.7860553081885;1.35708751343191;3.29416149517086;5.5;6.5;4.26628568098996;-1.91;-1.95;-2.64048350961846;0.6;0.0207321539111329;6.98992417179933;0.0929247084993809;0.0912507154239354;0.620184190338477;-0.835244495761615;-1.10501756115779;0.331009286106564;0.0968755677555355;0.410134738361195;0.027008579399647;0.207466644116702;8.6920420115348;0.25;7;36.3898827192563;-0.210297738055031;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.605997462908272;4.18555432604546;69.4708013991828;2.17650981064703;0.70264265625074;-3.66993016730414;8.31837417668329;0.75;0.85;0.139257625828253;365;0.248;0.401683927367926;8.58;-0.139;0.928961113787604;63.9748802315199;0.112078234117591;"p";0.999401913875598;622601.623230801;0.844523879767706;0.048197138656124;0.997826249635612;0.997931018183328;0.999678322734313;877868.28875543;0.999678322734313;5.41644476858485e-05;47.5492510013588;1.00032178077525;0.532757016157174;1;0.000193006359412395;0.999871329093725;1.03094179973842e-12;1.03094179973842e-12;0;1;60.7567145587223;1.03094179973842e-12;0.0207321539111329;1.19567064579449e-05;0;0.999871329093725;1.03094179973842e-12;0.999871329093725;0.0152728127970412;1.57453811120497e-14;1.5253427347571e-15;4.2241151027761e-18;0.0274700951951834;0.217436953993391;0.0274700951951834;3378.82170900756;-1.4836437555267;10.2370986373949;5.64064434323625;233.569530823752;1;1;1.16767856819616;4.93240867510539e-18;1;0;4.93240867510539e-18;1;0.632039223303378;0.486958160087327;0.253879997467074;1;0.000678292850409323
88;0.107289590229818;0.03;1;1;0;0.275269688107073;1.41;4.65245240465175;10.7632233687195;1.86133434809744;3.22853110800752;5.5;6.5;2.68556590681773;-1.91;-1.95;-2.9071851675327;0.6;0.0195232669044911;6.79559519089599;0.101373766643235;0.0964248668632483;0.13313249615021;-0.927373796028838;-1.14154482416595;0.441304052248597;0.240356740398402;0.262655135280063;0.0558090262497111;0.184421801883897;9.06532458541915;0.25;7;36.3515741812882;-0.198353542748837;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.62886463124305;1.86110032566054;69.6429052924154;2.22472374950137;3.92095579093299;-4.92712789517714;1.48600493175925;0.75;0.85;0.111934694224584;365;0.248;0.399705721557649;8.58;-0.139;1.0775051866564;63.4271883634229;0.107289590229818;"n";1;0;0;0.0524188171265602;0;0.0524188171265602;0.0524188171265602;4.65245240465175;0.0524188171265602;0.00206269061776476;0.00959656992467224;19.0771187679721;2.51478468595251e-10;0;0;0.0524188171265602;1.55720421798157e-15;1.18831304458002e-05;0;1;61.6042761565856;1.18831304458002e-05;0.0195232669044911;0.0184998803469116;0;0.0524188171265602;1.18831304458002e-05;0.0524188171265602;0.0122980707579622;1.46139579048546e-07;3.51256328633031e-08;1.28722512410698e-10;0.106591299889722;0.209409164896175;0.106591299889722;13110.7298864358;-0.503086052122076;42.7099246572978;7.19251538830399;13.3176595284855;1;1;1;1.28722512410698e-10;1;1;1.28722512410698e-10;1;0.0331350119751732;0.580257573398521;0.0132442538703579;1;0.000678292850409323
89;0.158484908385693;0.03;1;0.999401913875598;0;0.340855543152429;1.41;4.55234698524463;13.9715807584466;2.99919297266752;3.2210800301797;5.5;6.5;4.97611519926955;-1.91;-1.95;-1.4804814180678;0.6;0.0198785479177929;7.6118507555388;0.0588653630595078;0.087141921964949;0.690668693976477;-0.737216835795265;-1.24089583602064;0.37689952517394;0.157357916009937;0.153752482538783;0.252967670503959;0.205226482010853;4.89085924974643;0.25;7;36.9490270132029;-0.17053581111827;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.636796830780804;2.85857419843119;68.8539024811022;2.21279749295291;4.09869707021569;-4.56599735752889;5.07206100943073;0.75;0.85;0.157873146935657;365;0.248;0.40217161312761;8.58;-0.139;1.15693367114852;63.303888801634;0.158484908385693;"n";0.999401913875598;0;0;0.137705665524589;0;0.137705665524589;0.137705665524589;4.55234698524463;0.137705665524589;1.05653721907676e-05;4.80972402406283e-05;7.26186534294363;8.81625216044824e-11;0;0;0.137705665524589;6.38849622733452e-13;1.59088482683863e-06;0;1;37.2284906754163;1.59088482683863e-06;0.0198785479177929;0.0171411592471108;0;0.137705665524589;1.59088482683863e-06;0.137705665524589;0.252165352536801;4.0116603320521e-07;6.31266509591451e-08;6.13818419135889e-10;0.0306909499659133;0.266911423855278;0.0306909499659133;3774.98684580733;-0.233650143656599;50.0814783067308;8.05653489695531;113.416625072841;1;1;1;6.13818419135889e-10;1;0;6.13818419135889e-10;1;0.0870465822452617;0.603614211937304;0.035007664398822;1;0.000678292850409323
90;0.133311489550815;0.03;1;0.999401913875598;0;0.107148554059677;1.41;4.64941717471408;21.2701176125233;2.89457982685417;3.01581768126728;5.5;6.5;4.85083550914219;-1.91;-1.95;-1.18458697717556;0.6;0.0197902193568409;1.59578643718061;0.0625425827187544;0.0952875397255825;0.399597704177722;-0.921453254172863;-1.2233310485943;0.461589593091048;0.117165119537054;0.233498999440766;0.0519544071467134;0.176148721314073;8.00685083935969;0.25;7;37.8093714902708;-0.167894482493417;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.627466826222371;4.48331401153889;69.6359251903702;2.15404485038723;2.20038627118105;-1.79482221981664;8.89033395501082;0.75;0.85;0.132746838424395;365;0.248;0.393043659226848;8.58;-0.139;1.17133621238423;62.9407664888529;0.133311489550815;"n";0.999401913875598;0;0;0.0363334460995658;0;0.0363334460995658;0.0363334460995658;4.64941717471408;0.0363334460995658;1.40982267356658e-05;6.5548537517818e-05;27.522850358308;3.42674142927806e-13;0;0;0.0363334460995658;6.80687691399448e-12;4.28524867421017e-06;0;1;12.7772239739784;4.28524867421017e-06;0.0197902193568409;0.0190711724885406;0;0.0363334460995658;4.28524867421017e-06;0.0363334460995658;0.0104722774381061;4.48763130076054e-08;5.25793857791833e-09;1.59464103086644e-11;0.087851616829276;0.248864226881553;0.087851616829276;10805.7488700009;0.202782025682208;19.366492042745;9.65608635943736;124.849401502039;1;1;1.33244453920274;2.12477073356661e-11;1;1;2.12477073356661e-11;1;0.0229671182526248;0.678005876488929;0.00902708019990738;1;0.000678292850409323
91;0.14036620843066;0.03;1;0.999401913875598;0;0.279979254701175;1.41;4.63189945456852;28.0008943974323;2.00801445730031;2.55751807706445;5.5;6.5;4.44664277000128;-1.91;-1.95;-2.85240347960565;0.6;0.0194493579247933;7.85523986637127;0.0731199633399078;0.106950806908793;0.528141300426796;-0.791280279806496;-1.2454910249612;0.0133988459128886;0.186196260578362;0.20872538262037;0.118686337877676;0.171483582053008;6.58596114977263;0.25;7;36.263471046764;-0.240291950861866;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.603562545333989;1.51891204675678;69.4158401097571;2.15960744601947;4.4015331263504;-5.16565332128689;10.2057597679107;0.75;0.85;0.135119127966731;365;0.248;0.402069703963004;8.58;-0.139;0.949281839681868;63.2972453024594;0.14036620843066;"n";0.999401913875598;0;0;0.0733335563507448;0;0.0733335563507448;0.0733335563507448;4.63189945456852;0.0733335563507448;3.57566834704568e-05;0.000165621362663988;13.6363221663099;1.90015365514633e-11;0;0;0.0733335563507448;8.82195785957118e-14;2.32655259013224e-07;0;1;51.7343045820663;2.32655259013224e-07;0.0194493579247933;0.0180230673394297;0;0.0733335563507448;2.32655259013224e-07;0.0733335563507448;0.00931127386951171;2.16631683385431e-09;4.03360093691630e-10;2.49809490386472e-12;0.0388565642880589;0.216097191785818;0.0388565642880589;4779.35740743124;-0.382060097468242;59.609456881929;7.38574622515523;39.1640490357735;1;1;2.50259072780088;6.2517091435785e-12;1;1;6.2517091435785e-12;1;0.0463556486213183;0.604899050716028;0.0186382019181865;1;0.000678292850409323
92;0.149525363341105;0.03;1;0.999401913875598;0;0.101926318951882;1.41;4.64234419548893;13.6684404457261;3.99818865861744;4.12927100791727;5.5;6.5;3.04678600933467;-1.91;-1.95;-2.38298945741501;0.6;0.0201562515464551;5.68508121129569;0.116228342581015;0.0976570713436552;0.0781377418898046;-0.899955558651625;-1.09919280430983;0.207357725361362;0.187534017965449;0.0317973315429048;0.232327170723055;0.184886620805353;3.46973696863279;0.25;7;36.1751961634761;-0.179369283165447;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.648702449246775;3.01153600576203;70.3403026141609;2.21332680655455;-0.419914828253309;-4.18335182353533;5.27225179835185;0.75;0.85;0.149663899708594;365;0.248;0.394753553086375;8.58;-0.139;1.02568335454342;62.8228723757046;0.149525363341105;"n";0.999401913875598;0;0;0.0485855572892153;0;0.0485855572892153;0.0485855572892153;4.64234419548893;0.0485855572892153;0.000897871095089483;0.00416822666658595;20.5822482193072;7.82153512624391e-11;0;0;0.0485855572892153;4.65092247931167e-09;1.72568637541331e-05;0;1;19.7257364485123;1.72568637541331e-05;0.0201562515464551;0.019176948832209;0;0.0485855572892153;1.72568637541331e-05;0.0485855572892153;0.0120972763661481;2.08761050046713e-07;3.91497985099463e-08;7.23036495022519e-11;0.116646714707147;0.221244320401171;0.116646714707147;14347.545908979;-2.30163332589432;7.26653863915624;4.62388470505722;134.018430714588;1;1;1;7.23036495022519e-11;1;1;7.23036495022519e-11;1;0.0307119296246557;0.704077943980812;0.0121236433414715;1;0.000678292850409323
93;0.110625633701249;0.03;1;0.999401913875598;0;0.18100342375692;1.41;4.56940962476242;9.11938366892957;3.54742666147649;2.21084415646823;5.5;6.5;2.02976234631985;-1.91;-1.95;-2.9293942235249;0.6;0.0194154081091771;7.32545439686773;0.0631129248333157;0.080603496191221;0.45439157448709;-0.570514310325095;-1.22887657458556;0.0894290010910481;0.145933927181104;0.0352360765232305;0.257683576315414;0.175338798510654;1.1518010168802;0.25;7;36.7913655340907;-0.105253209950704;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.607501736236736;1.99267214151926;69.4749262704876;2.1856604436705;2.25024173310804;0.258000645153981;6.83924958130624;0.75;0.85;0.179984578731569;365;0.248;0.402416407409443;8.58;-0.139;1.06328702722849;64.1834183027544;0.110625633701249;"n";0.999401913875598;0;0;0.0615858699494137;0;0.0615858699494137;0.0615858699494137;4.56940962476242;0.0615858699494137;0.00933765133937852;0.0426675539028319;16.2374908533629;2.27149174111954e-09;0;0;0.0615858699494137;1.26688769512827e-11;5.01999774765738e-05;0;1;8.43746582342177;5.01999774765738e-05;0.0194154081091771;0.0182196933103505;0;0.0615858699494137;5.01999774765738e-05;0.0615858699494137;0.0172905197105408;8.67983700027405e-07;1.26668270074184e-07;2.87529316409416e-10;0.0782545636709357;0.277507734663745;0.0782545636709357;9625.31133152509;1.25412118913101;18.4899468945378;12.6347238650226;16142.6359591657;1;1;1;2.87529316409416e-10;1;1;2.87529316409416e-10;1;0.0389296945283663;0.455517279349945;0.0156659478136522;1;0.000678292850409323
94;0.138271122841355;0.03;1;1;16051.9852569571;0.0527389366179705;1.41;4.74722464334828;27.3480247830792;3.0493589984253;3.24405254022912;5.5;6.5;5.34544437072635;-1.91;-1.95;-1.35580577349736;0.6;0.0202096986223403;4.2562072900465;0.0778150848907205;0.106210603464758;0.301733428612351;-0.769121865823611;-1.23989613939868;0.351916328538209;0.104984516326078;0.0725091711903592;0.0357341007201197;0.198335898403304;6.11669333116151;0.25;7;36.8142253416037;-0.103863107740056;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.634647563192993;2.87076782083626;69.3856654367038;2.26094186488686;3.92966353575638;-1.73075946183759;4.75001452033781;0.75;0.85;0.133598498580319;365;0.248;0.403011536678032;8.58;-0.139;0.930981355545008;63.53421248332;0.138271122841355;"p";1;438990.090624884;0.733886364567429;0.0192382839000878;0.986357701241093;0.986620155657666;0.99643944098054;618976.027781086;0.99643944098054;4.5139384118804e-06;2.79401966783419;1.00357328190056;0.0308614733145416;0;0;0.99643944098054;1.03094179973842e-12;0.123146957184098;0;1;26.0339147470684;0.123146957184098;0.0202096986223403;0.000277065202357723;0;0.99643944098054;0.123146957184098;0.99643944098054;0.0132413360710781;0.00163063024620531;0.000171190927704539;1.10891064439155e-07;0.0649209311718133;0.343255058046185;0.0649209311718133;7985.27453413303;1.0994520369594;44.3172676358422;11.9994192463073;82.5249911445596;1;1;1;1.10891064439155e-07;1;0;1.10891064439155e-07;1;0.629869856271434;0.560717957272134;0.253844818683122;1;0.000678292850409323
95;0.136527856985924;0.03;1;0.999401913875598;0;0.471736980951391;1.41;4.55640580027189;30.0377689953778;1.64739587716758;2.62397193329532;5.5;6.5;2.74932745142407;-1.91;-1.95;-1.60227238184933;0.6;0.0208770810887119;5.47472661506464;0.0749317097133827;0.0852814866869656;0.107694574166089;-0.782094330911414;-1.16158722179928;0.008675477351062;0.153887172021687;0.0768460049465077;0.0279667280723527;0.16036595379135;3.63231610716321;0.25;7;37.0995565612398;-0.189043580338883;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.63364955537254;4.81516430974138;68.7279562491529;2.2223978844918;0.918927219803155;17.2998493951522;2.05397254436386;0.75;0.85;0.138647905733544;365;0.248;0.403359573104207;8.58;-0.139;0.824308674796682;64.0547690830962;0.136527856985924;"n";0.999401913875598;0;0;0.101332964921689;0;0.101332964921689;0.101332964921689;4.55640580027189;0.101332964921689;0.00178103538751473;0.00811511997016163;9.86845693080041;3.86054710568422e-09;0;0;0.101332964921689;0.616292762813342;0.000202778806583672;0;1;19.8859376662144;0.000202778806583672;0.0208770810887119;0.0187615445630822;0;0.101332964921689;0.000202778806583672;0.101332964921689;0.011483384583938;2.3285870214723e-06;3.58339671540776e-07;1.92529753165836e-10;0.0509603002344534;0.215622089493648;0.0509603002344534;6268.11692883777;9.10938830747767;11.5148331756027;95.6984677220728;17.4062415961286;1;1.00833116039736;1;1.94133749420724e-10;1;0;1.94133749420724e-10;1;0.0640546504140529;0.474664877350105;0.0258370564463516;1;0.000678292850409323
96;0.17100451319359;0.03;1;1;0;0.284131129621528;1.41;4.71999431141388;13.4274167119212;1.76889791619033;2.65773242636464;5.5;6.5;2.34117182269566;-1.91;-1.95;-1.28132139681555;0.6;0.0193005904017469;6.51816030382748;0.0505130892913039;0.114950191622477;0.655043479520828;-1.14607054746826;-1.19860436137489;0.392084409133531;0.101889730172234;0.431324020025586;0.505814141428406;0.182810144848586;1.18698506755754;0.25;7;37.9637564176228;-0.227629141940385;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.60935377581045;2.94960132960076;69.6261345531957;2.21860076452308;2.60830373475226;11.653253202362;3.69091731833488;0.75;0.85;0.152029321050793;365;0.248;0.394794363903689;8.58;-0.139;1.14401279319159;63.3721732944899;0.17100451319359;"n";1;0;0;0.0802176599308729;0;0.0802176599308729;0.0802176599308729;4.71999431141388;0.0802176599308729;0.00455856526844386;0.0215164021352639;12.466082915679;3.66283635589906e-09;0;0;0.0802176599308729;1.43825184046796e-10;0.00112576633075665;0;1;7.73695894858955;0.00112576633075665;0.0193005904017469;0.0177523422044345;0;0.0802176599308729;0.00112576633075665;0.0802176599308729;0.0994477638303647;0.000111954944189264;1.14070590548916e-05;6.22168916398892e-07;0.0737797184783312;0.338513446151326;0.0737797184783312;9074.90537283474;7.1307784685571;23.3636423933777;26347.0895683812;41.1519012931129;1;1.00003052955522;1;6.22187910939181e-07;1;1;6.22187910939181e-07;1;0.0507072320234226;0.590565281835165;0.0200189294120039;1;0.000678292850409323
